m_interview,a_interview,m_naissance,a_naissance,age,etude
8,2001,11,1974,26,0
8,2001,11,1974,26,0
8,2001,11,1974,26,0
8,2001,11,1974,26,0
8,2001,11,1975,25,0
8,2001,11,1975,25,0
8,2001,11,1975,25,0
8,2001,11,1975,25,0
8,2001,11,1975,25,0
8,2001,11,1975,25,0
8,2001,12,1965,35,0
8,2001,12,1965,35,0
8,2001,12,1965,35,0
8,2001,12,1965,35,0
8,2001,12,1965,35,0
8,2001,12,1965,35,0
8,2001,12,1965,35,0
8,2001,12,1965,35,0
8,2001,11,1962,38,0
8,2001,11,1962,38,0
8,2001,11,1962,38,0
8,2001,11,1962,38,0
8,2001,11,1962,38,0
8,2001,11,1962,38,0
8,2001,11,1962,38,0
8,2001,8,1976,25,0
8,2001,8,1976,25,0
8,2001,8,1976,25,0
8,2001,8,1976,25,0
8,2001,9,1970,30,0
8,2001,9,1970,30,0
8,2001,2,1966,35,0
8,2001,2,1966,35,0
8,2001,2,1966,35,0
8,2001,2,1966,35,0
8,2001,2,1966,35,0
8,2001,5,1973,28,0
8,2001,5,1973,28,0
8,2001,5,1973,28,0
8,2001,5,1973,28,0
8,2001,5,1973,28,0
8,2001,5,1973,28,0
8,2001,5,1973,28,0
8,2001,3,1983,18,1
8,2001,3,1983,18,1
8,2001,3,1983,18,1
8,2001,3,1983,18,1
8,2001,11,1981,19,1
8,2001,11,1981,19,1
8,2001,11,1981,19,1
8,2001,9,1963,37,0
8,2001,9,1963,37,0
8,2001,9,1963,37,0
8,2001,9,1963,37,0
8,2001,9,1963,37,0
8,2001,9,1963,37,0
8,2001,9,1963,37,0
8,2001,11,1955,45,0
8,2001,11,1955,45,0
8,2001,11,1955,45,0
8,2001,11,1955,45,0
8,2001,11,1955,45,0
8,2001,11,1955,45,0
8,2001,1,1971,30,0
8,2001,1,1971,30,0
8,2001,1,1971,30,0
8,2001,1,1971,30,0
8,2001,1,1971,30,0
8,2001,1,1971,30,0
8,2001,1,1971,30,0
8,2001,2,1976,25,0
8,2001,2,1976,25,0
8,2001,2,1976,25,0
8,2001,2,1976,25,0
8,2001,6,1977,24,0
8,2001,6,1977,24,0
8,2001,6,1977,24,0
8,2001,10,1970,30,0
8,2001,10,1970,30,0
8,2001,10,1970,30,0
8,2001,10,1970,30,0
8,2001,10,1970,30,0
8,2001,10,1974,26,0
8,2001,10,1974,26,0
8,2001,10,1974,26,0
8,2001,10,1971,29,0
8,2001,10,1971,29,0
8,2001,10,1971,29,0
8,2001,10,1971,29,0
8,2001,4,1975,26,0
8,2001,4,1975,26,0
8,2001,4,1975,26,0
8,2001,4,1975,26,0
8,2001,4,1975,26,0
8,2001,12,1975,25,0
8,2001,12,1975,25,0
8,2001,12,1975,25,0
8,2001,12,1975,25,0
8,2001,12,1975,25,0
8,2001,7,1966,35,0
8,2001,7,1966,35,0
8,2001,7,1966,35,0
8,2001,7,1966,35,0
8,2001,7,1966,35,0
8,2001,7,1966,35,0
8,2001,7,1966,35,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,6,1974,27,0
8,2001,6,1974,27,0
8,2001,12,1955,45,0
8,2001,12,1955,45,0
8,2001,12,1955,45,0
8,2001,12,1955,45,0
8,2001,12,1955,45,0
8,2001,12,1955,45,0
8,2001,12,1955,45,0
8,2001,12,1955,45,0
8,2001,12,1955,45,0
8,2001,11,1969,31,0
8,2001,11,1969,31,0
8,2001,11,1969,31,0
8,2001,11,1969,31,0
8,2001,9,1975,25,1
8,2001,9,1975,25,1
8,2001,9,1975,25,1
8,2001,6,1970,31,1
8,2001,6,1970,31,1
8,2001,6,1970,31,1
8,2001,6,1970,31,1
8,2001,6,1970,31,1
8,2001,6,1970,31,1
8,2001,6,1970,31,1
8,2001,6,1970,31,1
8,2001,3,1979,22,0
8,2001,3,1979,22,0
8,2001,3,1979,22,0
8,2001,11,1967,33,0
8,2001,11,1967,33,0
8,2001,11,1967,33,0
8,2001,11,1967,33,0
8,2001,11,1967,33,0
8,2001,11,1967,33,0
8,2001,11,1975,25,0
8,2001,11,1975,25,0
8,2001,11,1975,25,0
8,2001,12,1964,36,0
8,2001,12,1964,36,0
8,2001,12,1964,36,0
8,2001,12,1964,36,0
8,2001,12,1964,36,0
8,2001,12,1964,36,0
8,2001,1,1957,44,0
8,2001,1,1957,44,0
8,2001,11,1979,21,0
8,2001,6,1976,25,0
8,2001,6,1976,25,0
8,2001,6,1976,25,0
8,2001,6,1976,25,0
8,2001,6,1976,25,0
8,2001,4,1961,40,0
8,2001,4,1961,40,0
8,2001,4,1961,40,0
8,2001,4,1961,40,0
8,2001,4,1961,40,0
8,2001,4,1961,40,0
8,2001,4,1961,40,0
8,2001,1,1976,25,0
8,2001,1,1976,25,0
8,2001,1,1976,25,0
8,2001,1,1976,25,0
8,2001,1,1976,25,0
8,2001,11,1974,26,0
8,2001,11,1974,26,0
8,2001,11,1974,26,0
8,2001,6,1981,20,0
8,2001,6,1981,20,0
8,2001,10,1980,20,0
8,2001,8,1961,40,0
8,2001,8,1961,40,0
8,2001,8,1961,40,0
8,2001,8,1961,40,0
8,2001,8,1961,40,0
8,2001,8,1961,40,0
8,2001,8,1961,40,0
8,2001,8,1961,40,0
8,2001,4,1971,30,1
8,2001,4,1971,30,1
8,2001,9,1952,48,0
8,2001,9,1952,48,0
8,2001,9,1952,48,0
8,2001,9,1952,48,0
8,2001,9,1952,48,0
8,2001,9,1952,48,0
8,2001,11,1971,29,0
8,2001,11,1971,29,0
8,2001,10,1980,20,0
8,2001,10,1980,20,0
8,2001,10,1980,20,0
8,2001,10,1980,20,0
8,2001,10,1980,20,0
8,2001,6,1955,46,0
8,2001,6,1955,46,0
8,2001,6,1955,46,0
8,2001,6,1955,46,0
8,2001,6,1955,46,0
8,2001,9,1984,16,0
8,2001,3,1976,25,0
8,2001,3,1976,25,0
8,2001,3,1976,25,0
8,2001,3,1976,25,0
8,2001,2,1969,32,0
8,2001,2,1969,32,0
8,2001,2,1969,32,0
8,2001,2,1969,32,0
8,2001,2,1981,20,0
8,2001,12,1980,20,0
8,2001,12,1980,20,0
8,2001,12,1980,20,0
8,2001,2,1981,20,0
8,2001,2,1981,20,0
8,2001,11,1976,24,0
8,2001,11,1964,36,0
8,2001,11,1964,36,0
8,2001,11,1964,36,0
8,2001,11,1964,36,0
8,2001,11,1964,36,0
8,2001,9,1966,34,0
8,2001,9,1966,34,0
8,2001,9,1966,34,0
8,2001,9,1966,34,0
8,2001,12,1965,35,0
8,2001,12,1965,35,0
8,2001,12,1965,35,0
8,2001,12,1965,35,0
8,2001,12,1965,35,0
8,2001,1,1956,45,0
8,2001,1,1956,45,0
8,2001,1,1956,45,0
8,2001,1,1956,45,0
8,2001,1,1956,45,0
8,2001,1,1956,45,0
8,2001,1,1956,45,0
8,2001,1,1956,45,0
8,2001,1,1956,45,0
8,2001,1,1956,45,0
8,2001,1,1956,45,0
8,2001,1,1956,45,0
8,2001,5,1969,32,0
8,2001,5,1969,32,0
8,2001,5,1969,32,0
8,2001,5,1969,32,0
8,2001,5,1969,32,0
8,2001,5,1969,32,0
8,2001,5,1973,28,0
8,2001,5,1973,28,0
8,2001,5,1973,28,0
8,2001,5,1973,28,0
8,2001,5,1973,28,0
8,2001,5,1973,28,0
8,2001,7,1958,43,0
8,2001,7,1958,43,0
8,2001,9,1961,39,0
8,2001,9,1961,39,0
8,2001,10,1983,17,1
8,2001,2,1976,25,0
8,2001,2,1976,25,0
8,2001,2,1976,25,0
8,2001,2,1976,25,0
8,2001,2,1976,25,0
8,2001,2,1971,30,0
8,2001,2,1971,30,0
8,2001,2,1971,30,0
8,2001,2,1971,30,0
8,2001,2,1971,30,0
8,2001,2,1971,30,0
8,2001,2,1971,30,0
8,2001,5,1977,24,0
8,2001,5,1977,24,0
8,2001,4,1976,25,0
8,2001,4,1976,25,0
8,2001,4,1981,20,0
8,2001,3,1985,16,0
8,2001,3,1974,27,0
8,2001,4,1968,33,0
8,2001,4,1968,33,0
8,2001,4,1968,33,0
8,2001,4,1968,33,0
8,2001,4,1968,33,0
8,2001,6,1981,20,0
8,2001,10,1952,48,0
8,2001,10,1952,48,0
8,2001,10,1952,48,0
8,2001,10,1952,48,0
8,2001,10,1952,48,0
8,2001,10,1952,48,0
8,2001,10,1952,48,0
8,2001,10,1952,48,0
8,2001,10,1952,48,0
8,2001,10,1958,42,0
8,2001,10,1958,42,0
8,2001,10,1958,42,0
8,2001,10,1958,42,0
8,2001,10,1958,42,0
8,2001,10,1958,42,0
8,2001,10,1958,42,0
8,2001,10,1958,42,0
8,2001,10,1958,42,0
8,2001,10,1979,21,0
8,2001,4,1969,32,0
8,2001,4,1969,32,0
8,2001,4,1969,32,0
8,2001,4,1969,32,0
8,2001,4,1969,32,0
8,2001,4,1969,32,0
8,2001,2,1956,45,0
8,2001,2,1956,45,0
8,2001,2,1956,45,0
8,2001,2,1956,45,0
8,2001,2,1956,45,0
8,2001,2,1956,45,0
8,2001,2,1956,45,0
8,2001,2,1956,45,0
8,2001,9,1968,32,0
8,2001,9,1968,32,0
8,2001,9,1968,32,0
8,2001,9,1968,32,0
8,2001,9,1968,32,0
8,2001,9,1968,32,0
8,2001,9,1968,32,0
8,2001,9,1968,32,0
8,2001,9,1968,32,0
8,2001,2,1961,40,0
8,2001,2,1961,40,0
8,2001,2,1961,40,0
8,2001,2,1961,40,0
8,2001,2,1961,40,0
8,2001,2,1961,40,0
8,2001,2,1961,40,0
8,2001,2,1961,40,0
8,2001,2,1961,40,0
8,2001,2,1961,40,0
8,2001,9,1952,48,1
8,2001,9,1952,48,1
8,2001,9,1952,48,1
8,2001,9,1952,48,1
8,2001,9,1952,48,1
8,2001,9,1952,48,1
8,2001,9,1952,48,1
8,2001,9,1952,48,1
8,2001,9,1952,48,1
8,2001,2,1971,30,0
8,2001,2,1971,30,0
8,2001,2,1971,30,0
8,2001,2,1971,30,0
8,2001,12,1970,30,0
8,2001,12,1970,30,0
8,2001,12,1970,30,0
8,2001,5,1980,21,0
8,2001,11,1978,22,0
8,2001,11,1978,22,0
8,2001,2,1976,25,0
8,2001,2,1976,25,0
8,2001,2,1976,25,0
8,2001,2,1976,25,0
8,2001,2,1976,25,0
8,2001,10,1975,25,0
8,2001,10,1975,25,0
8,2001,10,1975,25,0
8,2001,10,1975,25,0
8,2001,11,1965,35,0
8,2001,11,1965,35,0
8,2001,11,1965,35,0
8,2001,11,1965,35,0
8,2001,11,1965,35,0
8,2001,11,1965,35,0
8,2001,11,1965,35,0
8,2001,11,1965,35,0
8,2001,3,1971,30,0
8,2001,3,1971,30,0
8,2001,3,1971,30,0
8,2001,3,1971,30,0
8,2001,3,1971,30,0
8,2001,3,1971,30,0
8,2001,12,1970,30,0
8,2001,12,1970,30,0
8,2001,12,1970,30,0
8,2001,12,1970,30,0
8,2001,12,1970,30,0
8,2001,12,1970,30,0
8,2001,9,1968,32,0
8,2001,9,1968,32,0
8,2001,9,1968,32,0
8,2001,9,1968,32,0
8,2001,9,1968,32,0
8,2001,4,1981,20,0
8,2001,6,1974,27,0
8,2001,7,1976,25,0
8,2001,3,1966,35,0
8,2001,3,1966,35,0
8,2001,3,1966,35,0
8,2001,3,1966,35,0
8,2001,3,1966,35,0
8,2001,3,1966,35,0
8,2001,3,1966,35,0
8,2001,9,1960,40,0
8,2001,9,1960,40,0
8,2001,9,1960,40,0
8,2001,9,1969,31,0
8,2001,9,1969,31,0
8,2001,9,1969,31,0
8,2001,9,1969,31,0
8,2001,9,1969,31,0
8,2001,9,1969,31,0
8,2001,9,1969,31,0
8,2001,10,1957,43,0
8,2001,10,1957,43,0
8,2001,10,1957,43,0
8,2001,10,1957,43,0
8,2001,9,1976,24,0
8,2001,9,1976,24,0
8,2001,12,1968,32,1
8,2001,12,1968,32,1
8,2001,12,1968,32,1
8,2001,12,1968,32,1
9,2001,9,1979,22,0
9,2001,9,1979,22,0
9,2001,2,1964,37,0
9,2001,2,1964,37,0
9,2001,2,1964,37,0
9,2001,2,1964,37,0
9,2001,2,1964,37,0
9,2001,2,1964,37,0
9,2001,9,1960,41,0
9,2001,9,1960,41,0
9,2001,9,1960,41,0
9,2001,9,1960,41,0
9,2001,9,1960,41,0
9,2001,9,1960,41,0
9,2001,9,1960,41,0
9,2001,9,1960,41,0
9,2001,9,1960,41,0
9,2001,8,1961,40,0
9,2001,8,1961,40,0
9,2001,8,1961,40,0
9,2001,8,1961,40,0
9,2001,8,1961,40,0
9,2001,8,1961,40,0
9,2001,8,1961,40,0
9,2001,3,1955,46,0
9,2001,3,1955,46,0
9,2001,3,1955,46,0
9,2001,3,1955,46,0
9,2001,3,1955,46,0
9,2001,3,1955,46,0
9,2001,3,1955,46,0
9,2001,3,1955,46,0
9,2001,3,1955,46,0
9,2001,3,1955,46,0
9,2001,1,1967,34,0
9,2001,1,1967,34,0
9,2001,1,1967,34,0
9,2001,1,1967,34,0
9,2001,1,1967,34,0
9,2001,2,1979,22,0
9,2001,6,1952,49,0
9,2001,6,1952,49,0
9,2001,6,1952,49,0
9,2001,6,1952,49,0
9,2001,6,1952,49,0
9,2001,6,1952,49,0
9,2001,6,1952,49,0
9,2001,6,1952,49,0
9,2001,6,1952,49,0
9,2001,6,1952,49,0
9,2001,6,1952,49,0
9,2001,1,1979,22,0
9,2001,3,1982,19,1
9,2001,2,1976,25,0
9,2001,2,1976,25,0
9,2001,7,1982,19,0
9,2001,11,1977,23,0
9,2001,7,1983,18,0
9,2001,10,1953,47,1
9,2001,10,1953,47,1
9,2001,10,1953,47,1
9,2001,10,1953,47,1
9,2001,10,1953,47,1
9,2001,10,1953,47,1
9,2001,10,1953,47,1
9,2001,10,1976,24,0
9,2001,6,1977,24,1
9,2001,6,1977,24,1
9,2001,6,1977,24,1
9,2001,6,1977,24,1
9,2001,7,1977,24,0
9,2001,7,1977,24,0
9,2001,3,1978,23,0
9,2001,5,1953,48,1
9,2001,5,1953,48,1
9,2001,5,1953,48,1
9,2001,5,1953,48,1
9,2001,5,1953,48,1
9,2001,9,1961,40,0
9,2001,9,1961,40,0
9,2001,9,1961,40,0
9,2001,9,1961,40,0
9,2001,9,1961,40,0
9,2001,9,1961,40,0
9,2001,9,1974,27,0
9,2001,9,1974,27,0
9,2001,9,1974,27,0
9,2001,9,1974,27,0
9,2001,9,1974,27,0
9,2001,9,1974,27,0
9,2001,8,1952,49,1
9,2001,8,1952,49,1
9,2001,8,1952,49,1
9,2001,8,1952,49,1
9,2001,8,1952,49,1
9,2001,8,1952,49,1
9,2001,8,1952,49,1
9,2001,11,1975,25,0
9,2001,11,1975,25,0
9,2001,11,1975,25,0
9,2001,2,1979,22,0
9,2001,12,1951,49,1
9,2001,12,1951,49,1
9,2001,12,1951,49,1
9,2001,12,1951,49,1
9,2001,12,1951,49,1
9,2001,12,1951,49,1
9,2001,12,1951,49,1
9,2001,12,1951,49,1
9,2001,12,1951,49,1
9,2001,12,1951,49,1
9,2001,12,1951,49,1
9,2001,7,1973,28,0
9,2001,7,1973,28,0
9,2001,7,1973,28,0
9,2001,7,1973,28,0
9,2001,11,1970,30,0
9,2001,11,1970,30,0
9,2001,2,1978,23,0
9,2001,2,1978,23,0
9,2001,2,1978,23,0
9,2001,11,1980,20,0
9,2001,5,1976,25,0
9,2001,1,1979,22,1
9,2001,5,1982,19,0
9,2001,5,1973,28,0
9,2001,5,1973,28,0
9,2001,5,1973,28,0
9,2001,5,1973,28,0
9,2001,5,1973,28,0
9,2001,5,1973,28,0
9,2001,9,1976,25,1
9,2001,9,1976,25,1
9,2001,9,1976,25,1
10,2001,12,1955,45,0
10,2001,12,1955,45,0
10,2001,12,1955,45,0
10,2001,7,1976,25,0
10,2001,7,1976,25,0
10,2001,7,1976,25,0
10,2001,8,1981,20,1
10,2001,8,1981,20,1
10,2001,8,1981,20,1
10,2001,4,1973,28,0
10,2001,4,1973,28,0
10,2001,9,1981,20,0
10,2001,1,1973,28,0
10,2001,1,1973,28,0
10,2001,1,1973,28,0
10,2001,1,1973,28,0
10,2001,12,1975,25,0
10,2001,12,1975,25,0
10,2001,10,1964,37,0
10,2001,10,1964,37,0
10,2001,10,1964,37,0
10,2001,10,1964,37,0
10,2001,10,1964,37,0
10,2001,10,1964,37,0
10,2001,10,1964,37,0
10,2001,2,1981,20,1
10,2001,1,1973,28,1
10,2001,1,1973,28,1
10,2001,1,1973,28,1
10,2001,1,1973,28,1
10,2001,1,1973,28,1
10,2001,3,1980,21,0
10,2001,10,1982,19,0
10,2001,5,1970,31,1
10,2001,5,1970,31,1
10,2001,5,1970,31,1
10,2001,5,1970,31,1
10,2001,5,1970,31,1
10,2001,5,1970,31,1
10,2001,7,1955,46,0
10,2001,7,1955,46,0
10,2001,7,1955,46,0
10,2001,7,1955,46,0
10,2001,7,1955,46,0
10,2001,7,1955,46,0
10,2001,7,1955,46,0
10,2001,7,1955,46,0
10,2001,7,1955,46,0
10,2001,7,1955,46,0
10,2001,7,1955,46,0
10,2001,4,1962,39,0
10,2001,4,1962,39,0
10,2001,4,1962,39,0
10,2001,4,1962,39,0
10,2001,4,1962,39,0
10,2001,1,1970,31,0
10,2001,1,1970,31,0
10,2001,1,1970,31,0
10,2001,1,1970,31,0
10,2001,1,1970,31,0
10,2001,1,1970,31,0
10,2001,1,1970,31,0
10,2001,1,1970,31,0
10,2001,1,1975,26,0
10,2001,1,1975,26,0
10,2001,1,1975,26,0
10,2001,1,1975,26,0
10,2001,9,1973,28,0
10,2001,9,1973,28,0
10,2001,9,1973,28,0
10,2001,9,1973,28,0
10,2001,9,1981,20,0
10,2001,9,1981,20,0
10,2001,6,1969,32,0
10,2001,6,1969,32,0
10,2001,6,1969,32,0
10,2001,6,1969,32,0
10,2001,6,1969,32,0
10,2001,6,1969,32,0
10,2001,6,1969,32,0
10,2001,6,1969,32,0
10,2001,6,1969,32,0
10,2001,5,1983,18,1
10,2001,9,1970,31,0
10,2001,9,1970,31,0
10,2001,9,1970,31,0
10,2001,9,1970,31,0
10,2001,9,1974,27,0
10,2001,9,1974,27,0
10,2001,9,1974,27,0
9,2001,12,1982,18,0
9,2001,8,1961,40,0
9,2001,8,1961,40,0
9,2001,8,1961,40,0
9,2001,8,1961,40,0
9,2001,8,1961,40,0
9,2001,8,1961,40,0
9,2001,8,1985,16,1
9,2001,7,1967,34,0
9,2001,7,1967,34,0
9,2001,7,1967,34,0
9,2001,7,1967,34,0
9,2001,7,1967,34,0
9,2001,7,1967,34,0
9,2001,7,1967,34,0
9,2001,7,1967,34,0
9,2001,3,1981,20,0
9,2001,1,1981,20,0
9,2001,1,1981,20,0
9,2001,1,1981,20,0
9,2001,2,1981,20,0
9,2001,7,1963,38,0
9,2001,7,1963,38,0
9,2001,7,1963,38,0
9,2001,7,1963,38,0
9,2001,8,1961,40,0
9,2001,8,1961,40,0
9,2001,8,1961,40,0
9,2001,8,1961,40,0
9,2001,8,1961,40,0
9,2001,8,1961,40,0
9,2001,8,1961,40,0
9,2001,8,1961,40,0
9,2001,8,1961,40,0
9,2001,1,1971,30,0
9,2001,1,1971,30,0
9,2001,1,1971,30,0
9,2001,1,1963,38,0
9,2001,1,1963,38,0
9,2001,1,1963,38,0
9,2001,1,1963,38,0
9,2001,1,1963,38,0
9,2001,1,1963,38,0
9,2001,7,1971,30,0
9,2001,7,1971,30,0
9,2001,7,1971,30,0
9,2001,12,1980,20,0
9,2001,12,1980,20,0
9,2001,12,1980,20,0
9,2001,12,1980,20,0
9,2001,12,1980,20,0
9,2001,11,1981,19,0
9,2001,11,1981,19,0
9,2001,8,1971,30,0
9,2001,8,1971,30,0
9,2001,11,1973,27,1
9,2001,11,1973,27,1
9,2001,11,1973,27,1
9,2001,11,1973,27,1
9,2001,12,1962,38,0
9,2001,12,1962,38,0
9,2001,12,1962,38,0
9,2001,12,1962,38,0
9,2001,12,1962,38,0
9,2001,12,1962,38,0
9,2001,12,1962,38,0
9,2001,12,1962,38,0
9,2001,12,1962,38,0
9,2001,2,1970,31,0
9,2001,4,1960,41,0
9,2001,4,1960,41,0
9,2001,4,1960,41,0
9,2001,4,1960,41,0
9,2001,4,1960,41,0
9,2001,2,1981,20,1
9,2001,2,1981,20,1
9,2001,3,1962,39,0
9,2001,3,1962,39,0
9,2001,3,1962,39,0
9,2001,3,1962,39,0
9,2001,3,1962,39,0
9,2001,3,1962,39,0
9,2001,3,1962,39,0
9,2001,1,1961,40,2
9,2001,1,1961,40,2
9,2001,1,1961,40,2
9,2001,1,1961,40,2
9,2001,1,1961,40,2
9,2001,1,1961,40,2
9,2001,1,1961,40,2
9,2001,1,1961,40,2
9,2001,1,1961,40,2
9,2001,1,1961,40,2
9,2001,5,1971,30,0
9,2001,5,1971,30,0
9,2001,5,1971,30,0
9,2001,5,1971,30,0
9,2001,1,1958,43,0
9,2001,1,1958,43,0
9,2001,1,1958,43,0
9,2001,1,1958,43,0
9,2001,1,1958,43,0
9,2001,1,1958,43,0
9,2001,1,1958,43,0
9,2001,1,1958,43,0
9,2001,7,1973,28,0
9,2001,7,1973,28,0
9,2001,7,1973,28,0
9,2001,7,1973,28,0
9,2001,7,1973,28,0
9,2001,8,1973,28,0
9,2001,8,1973,28,0
9,2001,8,1973,28,0
9,2001,8,1973,28,0
9,2001,8,1973,28,0
9,2001,8,1973,28,0
9,2001,8,1973,28,0
9,2001,12,1978,22,0
9,2001,12,1978,22,0
9,2001,5,1978,23,0
9,2001,8,1971,30,0
9,2001,8,1971,30,0
9,2001,12,1971,29,0
9,2001,12,1971,29,0
11,2001,12,1970,30,0
11,2001,12,1970,30,0
11,2001,12,1970,30,0
11,2001,12,1970,30,0
11,2001,12,1970,30,0
11,2001,12,1970,30,0
11,2001,12,1970,30,0
11,2001,12,1970,30,0
11,2001,12,1970,30,0
11,2001,12,1970,30,0
11,2001,12,1970,30,0
11,2001,12,1970,30,0
11,2001,12,1970,30,0
11,2001,12,1970,30,0
11,2001,12,1970,30,0
11,2001,7,1981,20,0
11,2001,2,1956,45,0
11,2001,2,1956,45,0
11,2001,2,1956,45,0
11,2001,2,1956,45,0
11,2001,2,1956,45,0
11,2001,2,1956,45,0
11,2001,2,1956,45,0
11,2001,4,1979,22,1
11,2001,4,1967,34,0
11,2001,4,1967,34,0
11,2001,4,1967,34,0
11,2001,4,1967,34,0
11,2001,4,1967,34,0
11,2001,4,1967,34,0
11,2001,4,1967,34,0
11,2001,4,1967,34,0
11,2001,4,1967,34,0
11,2001,8,1983,18,0
11,2001,12,1970,30,0
11,2001,12,1970,30,0
11,2001,12,1970,30,0
11,2001,6,1977,24,0
11,2001,6,1977,24,0
11,2001,6,1977,24,0
11,2001,6,1977,24,0
11,2001,6,1977,24,0
11,2001,1,1968,33,0
11,2001,1,1968,33,0
11,2001,1,1968,33,0
11,2001,1,1968,33,0
11,2001,1,1968,33,0
11,2001,1,1968,33,0
11,2001,1,1968,33,0
11,2001,2,1967,34,0
11,2001,2,1967,34,0
11,2001,2,1967,34,0
11,2001,2,1967,34,0
11,2001,2,1967,34,0
11,2001,2,1967,34,0
11,2001,2,1967,34,0
11,2001,2,1967,34,0
11,2001,2,1967,34,0
11,2001,2,1967,34,0
11,2001,10,1974,27,0
11,2001,10,1974,27,0
11,2001,4,1966,35,0
11,2001,4,1966,35,0
11,2001,4,1966,35,0
11,2001,2,1967,34,0
11,2001,2,1967,34,0
11,2001,2,1967,34,0
11,2001,2,1967,34,0
11,2001,2,1967,34,0
11,2001,2,1967,34,0
11,2001,2,1967,34,0
11,2001,2,1967,34,0
11,2001,2,1967,34,0
11,2001,2,1967,34,0
11,2001,12,1957,43,0
11,2001,12,1957,43,0
11,2001,12,1957,43,0
11,2001,5,1980,21,0
11,2001,5,1980,21,0
11,2001,12,1981,19,0
11,2001,1,1977,24,0
11,2001,1,1977,24,0
11,2001,1,1977,24,0
11,2001,2,1953,48,0
11,2001,2,1953,48,0
11,2001,2,1953,48,0
11,2001,2,1953,48,0
11,2001,2,1953,48,0
11,2001,2,1953,48,0
11,2001,2,1953,48,0
11,2001,2,1953,48,0
11,2001,2,1953,48,0
11,2001,2,1953,48,0
11,2001,2,1953,48,0
11,2001,8,1971,30,0
11,2001,8,1971,30,0
11,2001,8,1971,30,0
11,2001,8,1971,30,0
11,2001,8,1971,30,0
11,2001,8,1971,30,0
11,2001,8,1971,30,0
11,2001,1,1981,20,0
11,2001,7,1980,21,0
11,2001,7,1980,21,0
11,2001,12,1974,26,0
11,2001,12,1974,26,0
11,2001,12,1974,26,0
11,2001,12,1974,26,0
11,2001,12,1954,46,0
11,2001,12,1954,46,0
11,2001,12,1954,46,0
11,2001,12,1954,46,0
11,2001,12,1954,46,0
11,2001,12,1954,46,0
11,2001,12,1954,46,0
11,2001,12,1954,46,0
11,2001,12,1954,46,0
11,2001,12,1954,46,0
11,2001,12,1954,46,0
11,2001,12,1954,46,0
11,2001,12,1954,46,0
11,2001,1,1956,45,0
11,2001,1,1956,45,0
11,2001,1,1956,45,0
11,2001,1,1956,45,0
11,2001,1,1956,45,0
11,2001,1,1956,45,0
11,2001,1,1956,45,0
11,2001,1,1956,45,0
11,2001,1,1956,45,0
11,2001,1,1956,45,0
11,2001,1,1956,45,0
11,2001,1,1956,45,0
11,2001,1,1956,45,0
11,2001,12,1978,22,0
11,2001,12,1978,22,0
11,2001,10,1956,45,0
11,2001,10,1956,45,0
11,2001,10,1956,45,0
11,2001,10,1956,45,0
11,2001,10,1956,45,0
11,2001,10,1956,45,0
11,2001,10,1956,45,0
11,2001,10,1956,45,0
11,2001,11,1973,28,0
11,2001,11,1973,28,0
11,2001,11,1973,28,0
11,2001,11,1973,28,0
11,2001,11,1973,28,0
11,2001,10,1956,45,0
11,2001,10,1956,45,0
11,2001,10,1956,45,0
11,2001,10,1956,45,0
11,2001,10,1956,45,0
11,2001,10,1956,45,0
11,2001,10,1956,45,0
11,2001,10,1956,45,0
11,2001,10,1956,45,0
11,2001,2,1978,23,0
11,2001,2,1978,23,0
11,2001,2,1978,23,0
11,2001,12,1978,22,0
11,2001,2,1959,42,0
11,2001,2,1959,42,0
11,2001,2,1959,42,0
11,2001,2,1959,42,0
11,2001,2,1959,42,0
11,2001,2,1959,42,0
11,2001,1,1963,38,0
11,2001,1,1963,38,0
11,2001,1,1963,38,0
11,2001,1,1963,38,0
11,2001,1,1963,38,0
11,2001,1,1963,38,0
11,2001,1,1963,38,0
11,2001,1,1971,30,0
11,2001,1,1971,30,0
11,2001,1,1971,30,0
11,2001,1,1971,30,0
11,2001,1,1971,30,0
11,2001,9,1974,27,0
11,2001,9,1974,27,0
11,2001,9,1974,27,0
11,2001,9,1974,27,0
11,2001,7,1956,45,0
11,2001,7,1956,45,0
11,2001,7,1956,45,0
11,2001,7,1956,45,0
11,2001,7,1956,45,0
11,2001,4,1960,41,0
11,2001,4,1960,41,0
11,2001,4,1960,41,0
11,2001,4,1960,41,0
11,2001,4,1960,41,0
11,2001,4,1960,41,0
11,2001,4,1960,41,0
11,2001,4,1960,41,0
11,2001,5,1974,27,0
11,2001,5,1974,27,0
11,2001,5,1974,27,0
11,2001,5,1974,27,0
11,2001,6,1976,25,0
11,2001,6,1976,25,0
11,2001,6,1976,25,0
11,2001,6,1976,25,0
11,2001,7,1956,45,0
11,2001,7,1956,45,0
11,2001,7,1956,45,0
11,2001,7,1956,45,0
11,2001,7,1956,45,0
11,2001,9,1952,49,0
11,2001,9,1952,49,0
11,2001,9,1952,49,0
11,2001,9,1952,49,0
11,2001,9,1952,49,0
11,2001,9,1952,49,0
11,2001,9,1952,49,0
11,2001,9,1952,49,0
11,2001,9,1952,49,0
